,Date,datetime,Open,High,Low,Close
8092,2017-08-21,2017-08-21,19509.53,19509.53,19365.65,19393.13
8093,2017-08-22,2017-08-22,19373.11,19437.25,19361.95,19383.84
8094,2017-08-23,2017-08-23,19547.05,19561.32,19408.47,19434.64
8095,2017-08-24,2017-08-24,19366.36,19428.55,19351.92,19353.77
8096,2017-08-25,2017-08-25,19401.12,19485.97,19384.37,19452.61
8097,2017-08-28,2017-08-28,19502.23,19535.5,19420.5,19449.9
8098,2017-08-29,2017-08-29,19319.11,19371.9,19280.02,19362.55
8099,2017-08-30,2017-08-30,19480.98,19538.23,19435.1,19506.54
8100,2017-08-31,2017-08-31,19591.32,19687.99,19583.11,19646.24
8101,2017-09-01,2017-09-01,19733.57,19735.96,19620.07,19691.47
8102,2017-09-04,2017-09-04,19615.96,19628.4,19479.4,19508.25
8103,2017-09-05,2017-09-05,19533.38,19542.78,19354.59,19385.81
8104,2017-09-06,2017-09-06,19286.06,19371.38,19254.67,19357.97
8105,2017-09-07,2017-09-07,19433.44,19482.72,19365.75,19396.52
8106,2017-09-08,2017-09-08,19297.96,19357.49,19239.52,19274.82
8107,2017-09-11,2017-09-11,19441.39,19567.03,19437.14,19545.77
8108,2017-09-12,2017-09-12,19736.14,19792.06,19718.8,19776.62
8109,2017-09-13,2017-09-13,19873.69,19888.84,19845.02,19865.82
8110,2017-09-14,2017-09-14,19860.37,19918.39,19793.85,19807.44
8111,2017-09-15,2017-09-15,19793.8,19933.4,19787.65,19909.5
8112,2017-09-19,2017-09-19,20128.18,20320.78,20122.0,20299.38
8113,2017-09-20,2017-09-20,20301.33,20339.37,20272.82,20310.46
8114,2017-09-21,2017-09-21,20456.5,20481.27,20332.69,20347.48
8115,2017-09-22,2017-09-22,20413.61,20417.07,20249.24,20296.45
8116,2017-09-25,2017-09-25,20439.43,20454.29,20367.03,20397.58
8117,2017-09-26,2017-09-26,20349.26,20385.5,20303.98,20330.19
8118,2017-09-27,2017-09-27,20269.82,20278.09,20213.66,20267.05
8119,2017-09-28,2017-09-28,20398.63,20399.87,20299.68,20363.11
8120,2017-09-29,2017-09-29,20315.34,20370.33,20285.06,20356.28
8121,2017-10-02,2017-10-02,20400.51,20411.33,20363.28,20400.78
8122,2017-10-03,2017-10-03,20475.25,20628.38,20438.17,20614.07
8123,2017-10-04,2017-10-04,20660.81,20689.08,20592.18,20626.66
8124,2017-10-05,2017-10-05,20650.71,20667.47,20602.26,20628.56
8125,2017-10-06,2017-10-06,20716.85,20721.15,20659.15,20690.71
8126,2017-10-10,2017-10-10,20680.54,20823.66,20663.08,20823.51
8127,2017-10-11,2017-10-11,20803.71,20898.41,20788.12,20881.27
8128,2017-10-12,2017-10-12,20958.18,20994.4,20917.04,20954.72
8129,2017-10-13,2017-10-13,20959.66,21211.29,20933.0,21155.18
8130,2017-10-16,2017-10-16,21221.27,21347.07,21187.93,21255.56
8131,2017-10-17,2017-10-17,21352.17,21393.96,21230.67,21336.12
8132,2017-10-18,2017-10-18,21374.66,21402.76,21317.67,21363.05
8133,2017-10-19,2017-10-19,21450.04,21503.85,21381.52,21448.52
8134,2017-10-20,2017-10-20,21390.95,21489.26,21363.1,21457.64
8135,2017-10-23,2017-10-23,21709.3,21723.6,21614.51,21696.65
8136,2017-10-24,2017-10-24,21670.0,21805.17,21646.52,21805.17
8137,2017-10-25,2017-10-25,21900.13,21921.36,21648.35,21707.62
8138,2017-10-26,2017-10-26,21698.95,21793.62,21688.56,21739.78
8139,2017-10-27,2017-10-27,21903.27,22016.5,21815.72,22008.45
8140,2017-10-30,2017-10-30,22047.95,22086.88,21921.24,22011.67
8141,2017-10-31,2017-10-31,21897.29,22020.38,21840.07,22011.61
8142,2017-11-01,2017-11-01,22144.92,22455.92,22130.03,22420.08
8143,2017-11-02,2017-11-02,22512.18,22540.25,22400.01,22539.12
8144,2017-11-06,2017-11-06,22612.96,22644.68,22435.34,22548.35
8145,2017-11-07,2017-11-07,22518.75,22953.18,22512.91,22937.6
8146,2017-11-08,2017-11-08,22849.91,22922.8,22759.07,22913.82
8147,2017-11-09,2017-11-09,22989.44,23382.15,22522.83,22868.71
8148,2017-11-10,2017-11-10,22580.7,22724.39,22511.93,22681.42
8149,2017-11-13,2017-11-13,22607.56,22607.92,22380.99,22380.99
8150,2017-11-14,2017-11-14,22342.93,22532.3,22323.24,22380.01
8151,2017-11-15,2017-11-15,22250.98,22305.24,22004.79,22028.32
8152,2017-11-16,2017-11-16,21975.23,22392.13,21972.34,22351.12
8153,2017-11-17,2017-11-17,22603.3,22757.4,22319.12,22396.8
8154,2017-11-20,2017-11-20,22279.98,22410.24,22215.07,22261.76
8155,2017-11-21,2017-11-21,22456.79,22563.25,22416.48,22416.48
8156,2017-11-22,2017-11-22,22601.55,22677.34,22513.44,22523.15
8157,2017-11-24,2017-11-24,22390.14,22567.2,22381.01,22550.85
8158,2017-11-27,2017-11-27,22657.08,22659.33,22423.4,22495.99
8159,2017-11-28,2017-11-28,22474.74,22580.99,22363.94,22486.24
8160,2017-11-29,2017-11-29,22613.96,22643.93,22537.12,22597.2
8161,2017-11-30,2017-11-30,22601.83,22748.32,22502.68,22724.96
8162,2017-12-01,2017-12-01,22916.93,22994.31,22675.07,22819.03
8163,2017-12-04,2017-12-04,22843.53,22864.33,22693.99,22707.16
8164,2017-12-05,2017-12-05,22595.33,22682.71,22522.28,22622.38
8165,2017-12-06,2017-12-06,22525.38,22528.21,22119.21,22177.04
8166,2017-12-07,2017-12-07,22317.15,22515.24,22317.15,22498.03
8167,2017-12-08,2017-12-08,22627.95,22819.71,22625.41,22811.08
8168,2017-12-11,2017-12-11,22894.3,22938.73,22787.4,22938.73
8169,2017-12-12,2017-12-12,22936.41,22994.33,22834.89,22866.17
8170,2017-12-13,2017-12-13,22879.27,22879.37,22697.32,22758.07
8171,2017-12-14,2017-12-14,22699.3,22786.61,22638.76,22694.45
8172,2017-12-15,2017-12-15,22621.36,22745.09,22478.32,22553.22
8173,2017-12-18,2017-12-18,22770.44,22927.5,22735.2,22901.77
8174,2017-12-19,2017-12-19,22961.47,22990.42,22862.82,22868.0
8175,2017-12-20,2017-12-20,22834.93,22923.5,22806.73,22891.72
8176,2017-12-21,2017-12-21,22852.01,22894.95,22728.06,22866.1
8177,2017-12-22,2017-12-22,22850.73,22908.84,22801.16,22902.76
8178,2017-12-25,2017-12-25,22909.41,22948.83,22870.19,22939.18
8179,2017-12-26,2017-12-26,22922.95,22950.15,22877.63,22892.69
8180,2017-12-27,2017-12-27,22854.39,22936.16,22854.39,22911.21
8181,2017-12-28,2017-12-28,22912.05,22954.45,22736.43,22783.98
8182,2017-12-29,2017-12-29,22831.49,22881.21,22753.2,22764.94
8183,2018-01-04,2018-01-04,23073.73,23506.33,23065.2,23506.33
8184,2018-01-05,2018-01-05,23643.0,23730.47,23520.52,23714.53
8185,2018-01-09,2018-01-09,23948.97,23952.61,23789.03,23849.99
8186,2018-01-10,2018-01-10,23832.81,23864.76,23755.45,23788.2
8187,2018-01-11,2018-01-11,23656.39,23734.97,23601.84,23710.43
8188,2018-01-12,2018-01-12,23719.66,23743.05,23588.07,23653.82
8189,2018-01-15,2018-01-15,23827.98,23833.27,23685.02,23714.88
8190,2018-01-16,2018-01-16,23721.17,23962.07,23701.83,23951.81
8191,2018-01-17,2018-01-17,23783.42,23891.63,23739.17,23868.34
8192,2018-01-18,2018-01-18,24078.93,24084.42,23699.47,23763.37
8193,2018-01-19,2018-01-19,23854.11,23872.69,23735.61,23808.06
8194,2018-01-22,2018-01-22,23797.84,23816.33,23697.81,23816.33
8195,2018-01-23,2018-01-23,23924.4,24129.34,23916.02,24124.15
8196,2018-01-24,2018-01-24,24026.43,24072.77,23917.14,23940.78
8197,2018-01-25,2018-01-25,23750.65,23828.4,23649.03,23669.49
8198,2018-01-26,2018-01-26,23757.34,23797.96,23592.28,23631.88
8199,2018-01-29,2018-01-29,23707.14,23787.23,23580.17,23629.34
8200,2018-01-30,2018-01-30,23559.33,23581.98,23233.37,23291.97
8201,2018-01-31,2018-01-31,23205.23,23375.38,23092.85,23098.29
8202,2018-02-01,2018-02-01,23276.1,23492.77,23211.12,23486.11
8203,2018-02-02,2018-02-02,23361.67,23367.96,23122.45,23274.53
8204,2018-02-05,2018-02-05,22921.16,22967.69,22659.43,22682.08
8205,2018-02-06,2018-02-06,22267.0,22277.45,21078.71,21610.24
8206,2018-02-07,2018-02-07,22001.29,22353.87,21627.13,21645.37
8207,2018-02-08,2018-02-08,21721.57,21977.03,21649.7,21890.86
8208,2018-02-09,2018-02-09,21507.74,21510.3,21119.01,21382.62
8209,2018-02-13,2018-02-13,21633.34,21679.2,21211.53,21244.68
8210,2018-02-14,2018-02-14,21251.24,21371.01,20950.15,21154.17
8211,2018-02-15,2018-02-15,21384.1,21578.99,21308.92,21464.98
8212,2018-02-16,2018-02-16,21555.99,21866.37,21499.88,21720.25
8213,2018-02-19,2018-02-19,21903.66,22152.85,21858.33,22149.21
8214,2018-02-20,2018-02-20,22054.32,22063.87,21831.45,21925.1
8215,2018-02-21,2018-02-21,21942.42,22130.58,21836.73,21970.81
8216,2018-02-22,2018-02-22,21789.88,21799.4,21626.85,21736.44
8217,2018-02-23,2018-02-23,21789.72,21903.39,21741.63,21892.78
8218,2018-02-26,2018-02-26,22134.64,22226.53,22040.87,22153.63
8219,2018-02-27,2018-02-27,22391.67,22502.05,22325.07,22389.86
8220,2018-02-28,2018-02-28,22292.53,22380.28,22068.24,22068.24
8221,2018-03-01,2018-03-01,21901.13,21901.13,21645.22,21724.47
8222,2018-03-02,2018-03-02,21339.98,21366.09,21088.96,21181.64
8223,2018-03-05,2018-03-05,21047.81,21164.38,20937.26,21042.09
8224,2018-03-06,2018-03-06,21390.2,21551.14,21381.42,21417.76
8225,2018-03-07,2018-03-07,21261.96,21484.08,21201.94,21252.72
8226,2018-03-08,2018-03-08,21488.16,21488.16,21299.4,21368.07
8227,2018-03-09,2018-03-09,21594.22,21884.45,21357.55,21469.2
8228,2018-03-12,2018-03-12,21826.1,21971.16,21689.97,21824.03
8229,2018-03-13,2018-03-13,21742.45,21968.1,21700.78,21968.1
8230,2018-03-14,2018-03-14,21764.99,21881.09,21684.02,21777.29
8231,2018-03-15,2018-03-15,21704.14,21825.97,21555.49,21803.95
8232,2018-03-16,2018-03-16,21876.53,21879.28,21632.85,21676.51
8233,2018-03-19,2018-03-19,21537.9,21659.04,21366.88,21480.9
8234,2018-03-20,2018-03-20,21297.98,21384.86,21223.97,21380.97
8235,2018-03-22,2018-03-22,21352.16,21592.0,21349.71,21591.99
8236,2018-03-23,2018-03-23,21188.8,21188.8,20559.61,20617.86
8237,2018-03-26,2018-03-26,20423.37,20766.1,20347.49,20766.1
8238,2018-03-27,2018-03-27,20958.9,21317.32,20943.31,21317.32
8239,2018-03-28,2018-03-28,20893.05,21031.31,20776.82,21031.31
8240,2018-03-29,2018-03-29,21250.96,21298.57,20996.22,21159.08
8241,2018-03-30,2018-03-30,21392.42,21512.8,21311.5,21454.3
8242,2018-04-02,2018-04-02,21441.57,21597.47,21388.58,21388.58
8243,2018-04-03,2018-04-03,21115.48,21333.5,21056.02,21292.29
8244,2018-04-04,2018-04-04,21415.85,21415.85,21238.18,21319.55
8245,2018-04-05,2018-04-05,21541.18,21737.66,21462.1,21645.42
8246,2018-04-06,2018-04-06,21633.73,21742.84,21550.42,21567.52
8247,2018-04-09,2018-04-09,21534.33,21737.09,21517.77,21678.26
8248,2018-04-10,2018-04-10,21599.67,21933.99,21542.37,21794.32
8249,2018-04-11,2018-04-11,21819.09,21837.36,21687.1,21687.1
8250,2018-04-12,2018-04-12,21657.87,21719.43,21591.39,21660.28
8251,2018-04-13,2018-04-13,21801.41,21917.35,21746.69,21778.74
8252,2018-04-16,2018-04-16,21843.55,21879.69,21775.61,21835.53
8253,2018-04-17,2018-04-17,21801.83,21889.89,21772.42,21847.59
8254,2018-04-18,2018-04-18,21929.01,22194.11,21914.96,22158.2
8255,2018-04-19,2018-04-19,22231.86,22360.65,22176.86,22191.18
8256,2018-04-20,2018-04-20,22148.22,22261.35,22076.63,22162.24
8257,2018-04-23,2018-04-23,22157.88,22204.86,22065.52,22088.04
8258,2018-04-24,2018-04-24,22228.82,22304.69,22149.59,22278.12
8259,2018-04-25,2018-04-25,22118.62,22228.78,22080.76,22215.32
8260,2018-04-26,2018-04-26,22278.77,22381.66,22265.2,22319.61
8261,2018-04-27,2018-04-27,22466.66,22495.56,22357.53,22467.87
8262,2018-05-01,2018-05-01,22453.42,22519.45,22411.43,22508.03
8263,2018-05-02,2018-05-02,22568.19,22568.19,22426.55,22472.78
8264,2018-05-07,2018-05-07,22513.22,22513.48,22350.91,22467.16
8265,2018-05-08,2018-05-08,22440.65,22566.68,22423.23,22508.69
8266,2018-05-09,2018-05-09,22463.01,22478.64,22364.75,22408.88
8267,2018-05-10,2018-05-10,22482.51,22530.64,22418.75,22497.18
8268,2018-05-11,2018-05-11,22573.95,22769.16,22545.47,22758.48
8269,2018-05-14,2018-05-14,22705.3,22894.76,22683.64,22865.86
8270,2018-05-15,2018-05-15,22889.47,22912.06,22805.72,22818.02
8271,2018-05-16,2018-05-16,22730.12,22796.14,22695.84,22717.23
8272,2018-05-17,2018-05-17,22820.62,22887.03,22799.16,22838.37
8273,2018-05-18,2018-05-18,22907.2,22954.19,22867.3,22930.36
8274,2018-05-21,2018-05-21,22937.58,23050.39,22935.31,23002.37
8275,2018-05-22,2018-05-22,23025.95,23031.67,22952.87,22960.34
8276,2018-05-23,2018-05-23,22868.79,22949.73,22649.85,22689.74
8277,2018-05-24,2018-05-24,22621.29,22644.69,22366.6,22437.01
8278,2018-05-25,2018-05-25,22380.22,22509.36,22318.15,22450.79
8279,2018-05-28,2018-05-28,22488.95,22547.67,22410.91,22481.09
8280,2018-05-29,2018-05-29,22431.95,22439.1,22240.39,22358.43
8281,2018-05-30,2018-05-30,22051.97,22079.23,21931.65,22018.52
8282,2018-05-31,2018-05-31,22163.4,22254.42,22098.0,22201.82
8283,2018-06-01,2018-06-01,22126.25,22316.91,22098.04,22171.35
8284,2018-06-04,2018-06-04,22365.09,22515.72,22355.83,22475.94
8285,2018-06-05,2018-06-05,22552.17,22602.13,22470.04,22539.54
8286,2018-06-06,2018-06-06,22520.31,22662.82,22498.59,22625.73
8287,2018-06-07,2018-06-07,22748.72,22856.37,22732.18,22823.26
8288,2018-06-08,2018-06-08,22799.38,22879.0,22694.5,22694.5
8289,2018-06-11,2018-06-11,22686.95,22856.08,22667.3,22804.04
8290,2018-06-12,2018-06-12,22977.22,23011.57,22797.73,22878.35
8291,2018-06-13,2018-06-13,22896.17,22993.26,22895.31,22966.38
8292,2018-06-14,2018-06-14,22842.96,22898.39,22738.61,22738.61
8293,2018-06-15,2018-06-15,22883.24,22885.84,22770.38,22851.75
8294,2018-06-18,2018-06-18,22806.57,22806.89,22601.13,22680.33
8295,2018-06-19,2018-06-19,22565.92,22618.52,22278.48,22278.48
8296,2018-06-20,2018-06-20,22338.53,22581.4,22167.16,22555.43
8297,2018-06-21,2018-06-21,22523.28,22782.01,22491.08,22693.04
8298,2018-06-22,2018-06-22,22456.45,22535.65,22414.18,22516.83
8299,2018-06-25,2018-06-25,22543.56,22556.55,22312.79,22338.15
8300,2018-06-26,2018-06-26,22160.33,22368.78,22104.12,22342.0
8301,2018-06-27,2018-06-27,22320.88,22356.54,22205.34,22271.77
8302,2018-06-28,2018-06-28,22195.19,22299.39,22038.4,22270.39
8303,2018-06-29,2018-06-29,22314.47,22332.82,22145.48,22304.51
8304,2018-07-02,2018-07-02,22233.8,22312.25,21784.48,21811.93
8305,2018-07-03,2018-07-03,21889.06,21927.81,21574.56,21785.54
8306,2018-07-04,2018-07-04,21679.0,21784.0,21604.18,21717.04
8307,2018-07-05,2018-07-05,21697.44,21751.5,21462.95,21546.99
8308,2018-07-06,2018-07-06,21647.66,21866.16,21642.96,21788.14
8309,2018-07-09,2018-07-09,21838.53,22105.95,21825.76,22052.18
8310,2018-07-10,2018-07-10,22215.34,22321.6,22196.89,22196.89
8311,2018-07-11,2018-07-11,22002.14,22044.62,21744.25,21932.21
8312,2018-07-12,2018-07-12,22036.87,22233.52,22019.19,22187.96
8313,2018-07-13,2018-07-13,22397.62,22692.86,22316.52,22597.35
8314,2018-07-17,2018-07-17,22605.73,22832.22,22575.42,22697.36
8315,2018-07-18,2018-07-18,22917.52,22949.32,22794.19,22794.19
8316,2018-07-19,2018-07-19,22871.62,22926.47,22761.87,22764.68
8317,2018-07-20,2018-07-20,22734.56,22869.98,22541.35,22697.88
8318,2018-07-23,2018-07-23,22480.33,22507.17,22341.87,22396.99
8319,2018-07-24,2018-07-24,22555.05,22555.05,22416.23,22510.48
8320,2018-07-25,2018-07-25,22594.28,22645.66,22547.14,22614.25
8321,2018-07-26,2018-07-26,22711.59,22717.15,22549.77,22586.87
8322,2018-07-27,2018-07-27,22646.48,22712.75,22593.2,22712.75
8323,2018-07-30,2018-07-30,22613.3,22631.32,22518.94,22544.84
8324,2018-07-31,2018-07-31,22472.12,22678.06,22352.21,22553.72
8325,2018-08-01,2018-08-01,22642.18,22775.47,22615.98,22746.7
8326,2018-08-02,2018-08-02,22676.73,22754.73,22464.81,22512.53
8327,2018-08-03,2018-08-03,22585.54,22613.5,22490.57,22525.18
8328,2018-08-06,2018-08-06,22536.05,22635.68,22486.74,22507.32
8329,2018-08-07,2018-08-07,22514.31,22666.68,22499.05,22662.74
8330,2018-08-08,2018-08-08,22666.56,22800.61,22610.29,22644.31
8331,2018-08-09,2018-08-09,22591.54,22648.88,22497.99,22598.39
8332,2018-08-10,2018-08-10,22606.91,22608.86,22272.69,22298.08
8333,2018-08-13,2018-08-13,22117.57,22124.6,21851.32,21857.43
8334,2018-08-14,2018-08-14,22053.07,22356.08,22047.19,22356.08
8335,2018-08-15,2018-08-15,22368.12,22380.28,22110.29,22204.22
8336,2018-08-16,2018-08-16,21980.82,22240.42,21871.7,22192.04
8337,2018-08-17,2018-08-17,22313.19,22340.95,22244.1,22270.38
8338,2018-08-20,2018-08-20,22267.07,22288.31,22150.75,22199.0
8339,2018-08-21,2018-08-21,22110.54,22306.83,22053.14,22219.73
8340,2018-08-22,2018-08-22,22270.04,22390.2,22162.81,22362.55
8341,2018-08-23,2018-08-23,22420.67,22463.03,22377.88,22410.82
8342,2018-08-24,2018-08-24,22484.01,22602.24,22452.42,22601.77
8343,2018-08-27,2018-08-27,22693.69,22838.06,22682.39,22799.64
8344,2018-08-28,2018-08-28,22967.74,23006.77,22813.47,22813.47
8345,2018-08-29,2018-08-29,22820.86,22968.18,22819.97,22848.22
8346,2018-08-30,2018-08-30,23020.18,23032.17,22832.83,22869.5
8347,2018-08-31,2018-08-31,22733.25,22890.61,22678.03,22865.15
8348,2018-09-03,2018-09-03,22819.17,22820.48,22684.43,22707.38
8349,2018-09-04,2018-09-04,22740.05,22753.18,22612.15,22696.9
8350,2018-09-05,2018-09-05,22663.8,22692.25,22570.52,22580.83
8351,2018-09-06,2018-09-06,22458.97,22535.34,22416.63,22487.94
8352,2018-09-07,2018-09-07,22351.84,22372.89,22172.9,22307.06
8353,2018-09-10,2018-09-10,22253.65,22396.88,22249.61,22373.09
8354,2018-09-11,2018-09-11,22469.78,22667.85,22457.1,22664.69
8355,2018-09-12,2018-09-12,22702.71,22709.37,22522.17,22604.61
8356,2018-09-13,2018-09-13,22657.95,22858.41,22643.88,22821.32
8357,2018-09-14,2018-09-14,23035.78,23105.28,22965.48,23094.67
8358,2018-09-18,2018-09-18,23042.19,23481.53,23039.26,23420.54
8359,2018-09-19,2018-09-19,23754.96,23842.05,23672.52,23672.52
8360,2018-09-20,2018-09-20,23752.79,23781.75,23582.15,23674.93
8361,2018-09-21,2018-09-21,23848.63,23971.41,23764.05,23869.93
8362,2018-09-25,2018-09-25,23881.85,23950.98,23808.95,23940.26
8363,2018-09-26,2018-09-26,23846.6,24033.79,23833.92,24033.79
8364,2018-09-27,2018-09-27,23946.43,24089.32,23778.04,23796.74
8365,2018-09-28,2018-09-28,24080.01,24286.1,24021.27,24120.04
8366,2018-10-01,2018-10-01,24173.37,24306.54,24123.5,24245.76
8367,2018-10-02,2018-10-02,24376.17,24448.07,24217.26,24270.62
8368,2018-10-03,2018-10-03,24219.19,24260.63,24030.59,24110.96
8369,2018-10-04,2018-10-04,24242.06,24247.82,23923.26,23975.62
8370,2018-10-05,2018-10-05,23781.76,23928.62,23730.19,23783.72
8371,2018-10-09,2018-10-09,23550.47,23587.05,23442.46,23469.39
8372,2018-10-10,2018-10-10,23538.92,23589.38,23373.54,23506.04
8373,2018-10-11,2018-10-11,23043.37,23051.19,22459.02,22590.86
8374,2018-10-12,2018-10-12,22323.43,22711.13,22323.43,22694.66
8375,2018-10-15,2018-10-15,22501.33,22520.59,22261.92,22271.3
8376,2018-10-16,2018-10-16,22298.2,22549.24,22269.53,22549.24
8377,2018-10-17,2018-10-17,22806.59,22959.41,22765.58,22841.12
8378,2018-10-18,2018-10-18,22871.28,22873.13,22637.29,22658.16
8379,2018-10-19,2018-10-19,22342.0,22551.67,22212.57,22532.08
8380,2018-10-22,2018-10-22,22374.21,22672.25,22271.59,22614.82
8381,2018-10-23,2018-10-23,22404.14,22410.15,21993.07,22010.78
8382,2018-10-24,2018-10-24,22167.76,22207.09,21911.42,22091.18
8383,2018-10-25,2018-10-25,21676.83,21703.21,21204.4,21268.73
8384,2018-10-26,2018-10-26,21440.84,21476.66,20971.93,21184.6
8385,2018-10-29,2018-10-29,21323.61,21465.99,21109.97,21149.8
8386,2018-10-30,2018-10-30,21049.52,21568.4,21035.88,21457.29
8387,2018-10-31,2018-10-31,21569.56,21920.46,21530.39,21920.46
8388,2018-11-01,2018-11-01,21906.41,21906.41,21628.45,21687.65
8389,2018-11-02,2018-11-02,21761.58,22308.42,21751.33,22243.66
8390,2018-11-05,2018-11-05,22002.47,22051.65,21865.98,21898.99
8391,2018-11-06,2018-11-06,22018.87,22160.83,21994.28,22147.75
8392,2018-11-07,2018-11-07,22189.74,22444.65,21996.94,22085.8
8393,2018-11-08,2018-11-08,22446.01,22583.43,22421.0,22486.92
8394,2018-11-09,2018-11-09,22471.31,22494.58,22226.01,22250.25
8395,2018-11-12,2018-11-12,22121.7,22324.01,22046.29,22269.88
8396,2018-11-13,2018-11-13,21885.24,21892.29,21484.65,21810.52
8397,2018-11-14,2018-11-14,21851.13,21990.41,21764.88,21846.48
8398,2018-11-15,2018-11-15,21670.35,21818.73,21613.53,21803.62
8399,2018-11-16,2018-11-16,21804.9,21873.74,21663.99,21680.34
8400,2018-11-19,2018-11-19,21679.03,21852.92,21665.29,21821.16
8401,2018-11-20,2018-11-20,21582.69,21687.12,21526.95,21583.12
8402,2018-11-21,2018-11-21,21286.81,21555.61,21243.38,21507.54
8403,2018-11-22,2018-11-22,21582.47,21684.64,21484.98,21646.55
8404,2018-11-26,2018-11-26,21647.69,21838.1,21622.6,21812.0
8405,2018-11-27,2018-11-27,21967.98,22006.83,21816.05,21952.4
8406,2018-11-28,2018-11-28,22036.72,22216.98,22032.72,22177.02
8407,2018-11-29,2018-11-29,22360.98,22437.95,22241.17,22262.6
8408,2018-11-30,2018-11-30,22274.97,22362.2,22231.96,22351.06
8409,2018-12-03,2018-12-03,22629.39,22698.79,22550.29,22574.76
8410,2018-12-04,2018-12-04,22533.97,22576.62,22033.41,22036.05
8411,2018-12-05,2018-12-05,21755.17,21979.18,21708.82,21919.33
8412,2018-12-06,2018-12-06,21766.5,21805.02,21307.72,21501.62
8413,2018-12-07,2018-12-07,21643.75,21734.94,21506.45,21678.68
8414,2018-12-10,2018-12-10,21319.47,21365.78,21169.96,21219.5
8415,2018-12-11,2018-12-11,21273.04,21279.02,21062.31,21148.02
8416,2018-12-12,2018-12-12,21348.4,21631.47,21320.72,21602.75
8417,2018-12-13,2018-12-13,21755.13,21871.34,21675.66,21816.19
8418,2018-12-14,2018-12-14,21638.96,21751.31,21353.94,21374.83
8419,2018-12-17,2018-12-17,21391.73,21563.27,21363.67,21506.88
8420,2018-12-18,2018-12-18,21275.51,21330.36,21101.44,21115.45
8421,2018-12-19,2018-12-19,21107.17,21168.62,20880.73,20987.92
8422,2018-12-20,2018-12-20,20779.93,20841.34,20282.93,20392.58
8423,2018-12-21,2018-12-21,20310.5,20334.73,20006.67,20166.19
8424,2018-12-25,2018-12-25,19785.43,19785.43,19117.96,19155.74
8425,2018-12-26,2018-12-26,19302.59,19530.35,18948.58,19327.06
8426,2018-12-27,2018-12-27,19706.19,20211.57,19701.76,20077.62
8427,2018-12-28,2018-12-28,19957.88,20084.38,19900.04,20014.77
8428,2019-01-04,2019-01-04,19655.13,19692.58,19241.37,19561.96
8429,2019-01-07,2019-01-07,19944.61,20266.22,19920.8,20038.97
8430,2019-01-08,2019-01-08,20224.67,20347.92,20106.36,20204.04
8431,2019-01-09,2019-01-09,20366.3,20494.35,20331.2,20427.06
8432,2019-01-10,2019-01-10,20270.88,20345.92,20101.93,20163.8
8433,2019-01-11,2019-01-11,20296.45,20389.89,20294.74,20359.7
8434,2019-01-15,2019-01-15,20264.82,20571.28,20204.43,20555.29
8435,2019-01-16,2019-01-16,20575.72,20580.25,20323.32,20442.75
8436,2019-01-17,2019-01-17,20544.23,20571.75,20342.46,20402.27
8437,2019-01-18,2019-01-18,20472.81,20682.12,20454.13,20666.07
8438,2019-01-21,2019-01-21,20848.38,20892.68,20678.26,20719.33
8439,2019-01-22,2019-01-22,20770.06,20805.93,20558.3,20622.91
8440,2019-01-23,2019-01-23,20453.44,20686.29,20438.22,20593.72
8441,2019-01-24,2019-01-24,20506.24,20620.72,20467.59,20574.63
8442,2019-01-25,2019-01-25,20598.64,20844.31,20598.64,20773.56
8443,2019-01-28,2019-01-28,20746.29,20759.48,20624.55,20649.0
8444,2019-01-29,2019-01-29,20555.44,20673.66,20406.22,20664.64
8445,2019-01-30,2019-01-30,20701.62,20706.27,20527.53,20556.54
8446,2019-01-31,2019-01-31,20832.91,20869.42,20682.91,20773.49
8447,2019-02-01,2019-02-01,20797.03,20929.63,20741.98,20788.39
8448,2019-02-04,2019-02-04,20831.9,20922.58,20823.68,20883.77
8449,2019-02-05,2019-02-05,20960.47,20981.23,20823.18,20844.45
8450,2019-02-06,2019-02-06,20928.87,20971.66,20860.99,20874.06
8451,2019-02-07,2019-02-07,20812.22,20844.77,20665.51,20751.28
8452,2019-02-08,2019-02-08,20510.5,20562.39,20315.31,20333.17
8453,2019-02-12,2019-02-12,20442.55,20885.88,20428.57,20864.21
8454,2019-02-13,2019-02-13,21029.93,21213.74,20992.88,21144.48
8455,2019-02-14,2019-02-14,21147.89,21235.62,21102.16,21139.71
8456,2019-02-15,2019-02-15,21051.51,21051.51,20853.33,20900.63
8457,2019-02-18,2019-02-18,21217.32,21306.36,21189.97,21281.85
8458,2019-02-19,2019-02-19,21256.58,21344.17,21217.16,21302.65
8459,2019-02-20,2019-02-20,21346.04,21494.85,21315.39,21431.49
8460,2019-02-21,2019-02-21,21422.31,21553.35,21318.74,21464.23
8461,2019-02-22,2019-02-22,21376.36,21451.23,21348.67,21425.51
8462,2019-02-25,2019-02-25,21567.66,21590.03,21505.07,21528.23
8463,2019-02-26,2019-02-26,21556.02,21610.88,21405.84,21449.39
8464,2019-02-27,2019-02-27,21504.61,21578.81,21492.65,21556.51
8465,2019-02-28,2019-02-28,21536.55,21536.55,21364.09,21385.16
8466,2019-03-01,2019-03-01,21490.02,21641.58,21490.02,21602.69
8467,2019-03-04,2019-03-04,21812.81,21860.39,21740.92,21822.04
8468,2019-03-05,2019-03-05,21712.8,21798.38,21659.04,21726.28
