,Friday_date,Monday_date,Friday_Open,Monday_Open,Friday_High,Monday_High,Friday_Low,Monday_Low,Friday_Close ,Monday_Close ,Friday_Adj Close ,Monday_Adj Close ,Friday_Volume,Monday_Volume,y
167,2022-09-23,2022-09-26,221.64,216.37,222.14,217.5,216.03,212.69,217.65,214.76,206.38,203.64,1410200,1521000,0
168,2022-09-30,2022-10-03,214.0,211.41,214.71,218.44,209.59,211.14,209.65,216.8,198.8,205.58,1246300,890100,0
169,2022-10-07,2022-10-10,215.93,216.63,217.06,217.0,212.97,212.1,214.57,212.24,203.46,201.25,987100,977700,0
170,2022-10-14,2022-10-17,217.51,216.69,218.64,219.3,213.19,216.56,213.49,219.1,202.44,207.76,978500,1372000,0
171,2022-10-21,2022-10-24,205.79,210.45,210.76,214.58,204.64,209.95,208.04,213.23,197.27,202.19,5178900,1594300,0
172,2022-10-28,2022-10-31,224.52,227.49,229.74,231.13,223.88,227.48,229.14,228.07,217.28,216.26,1475300,1783300,0
173,2022-11-04,2022-11-07,229.84,234.98,233.98,236.58,229.3,233.24,233.8,235.63,222.92,224.67,1661100,1216000,1
174,2022-11-11,2022-11-14,246.35,248.75,252.71,256.19,244.57,248.75,250.91,251.68,239.24,239.97,1641100,1546600,0
175,2022-11-18,2022-11-21,247.74,246.07,248.22,249.32,245.34,242.65,246.76,249.26,235.28,237.66,889300,1113500,0
176,2022-11-25,2022-11-28,252.03,249.99,254.49,252.35,251.72,247.37,252.32,248.55,240.58,236.99,347500,948800,0
177,2022-12-02,2022-12-05,252.84,251.29,255.55,251.7,250.38,247.18,254.07,247.31,242.25,235.8,1127600,1181100,0
178,2022-12-09,2022-12-12,245.03,245.16,246.25,253.39,243.95,244.02,244.05,253.05,232.7,241.28,697400,1402500,0
179,2022-12-16,2022-12-19,248.28,250.83,251.06,252.22,246.13,245.37,250.6,247.0,238.94,235.51,2077400,1036200,0
180,2023-01-06,2023-01-09,250.43,256.49,256.6,257.5,248.55,253.03,255.79,254.23,243.89,242.4,897100,1098800,0
181,2023-01-20,2023-01-23,250.94,252.68,254.41,259.67,249.48,252.46,253.66,256.44,241.86,244.51,3083900,1397900,0
182,2023-01-27,2023-01-30,241.22,237.17,244.66,240.94,237.74,237.17,238.81,238.21,227.7,227.13,1690900,1070100,0
183,2023-02-03,2023-02-06,252.62,250.31,255.32,250.6,250.93,245.76,252.12,246.46,241.7,236.28,1048100,1070800,0
184,2023-02-10,2023-02-13,238.0,236.98,242.68,242.91,237.63,236.19,242.61,239.71,232.58,229.8,1193500,2889300,0
185,2023-02-24,2023-02-27,220.94,228.0,225.0,232.5,220.49,224.98,224.77,225.31,215.48,216.0,1503900,1755200,0
186,2023-03-03,2023-03-06,229.17,227.64,229.43,227.87,226.79,222.34,228.39,222.42,218.95,213.23,1499400,1538100,0
187,2023-03-10,2023-03-13,213.36,208.61,217.82,212.94,209.65,207.43,210.45,207.63,201.75,199.05,1630300,1873000,1
188,2023-03-17,2023-03-20,207.86,204.43,208.02,206.33,202.7,203.92,203.9,205.33,195.47,196.84,2713800,1131200,0
189,2023-03-24,2023-03-27,197.49,202.03,200.65,203.32,196.33,200.6,200.26,202.93,191.98,194.54,1398000,1174000,0
190,2023-03-31,2023-04-03,209.43,210.69,212.67,212.04,209.0,207.47,212.0,208.78,203.24,200.15,1451700,1111300,0
191,2023-04-14,2023-04-17,207.24,208.33,209.54,210.0,206.53,207.4,207.59,209.71,199.01,201.04,1432800,1283700,0
