Date,datetime,Open,High,Low,Close
2021-08-19,2021-08-19,27398.58,27504.8,27255.58,27281.17
2021-08-20,2021-08-20,27238.45,27316.79,26954.81,27013.25
2021-08-23,2021-08-23,27193.1,27541.63,27193.1,27494.24
2021-08-24,2021-08-24,27653.23,27817.89,27653.23,27732.1
2021-08-25,2021-08-25,27768.13,27897.72,27684.05,27724.8
2021-08-26,2021-08-26,27793.63,27828.28,27684.5,27742.29
2021-08-27,2021-08-27,27581.24,27670.66,27481.23,27641.14
2021-08-30,2021-08-30,27867.6,27921.55,27656.63,27789.29
2021-08-31,2021-08-31,27690.77,28158.95,27602.21,28089.54
2021-09-01,2021-09-01,28179.04,28457.67,28179.04,28451.02
2021-09-02,2021-09-02,28522.46,28626.2,28412.91,28543.51
2021-09-03,2021-09-03,28626.48,29149.65,28607.87,29128.11
2021-09-06,2021-09-06,29501.22,29705.04,29469.35,29659.89
2021-09-07,2021-09-07,29883.92,30048.23,29838.43,29916.14
2021-09-08,2021-09-08,29819.55,30241.87,29787.13,30181.21
2021-09-09,2021-09-09,29959.21,30097.56,29909.92,30008.19
2021-09-10,2021-09-10,30089.45,30381.84,30064.02,30381.84
2021-09-13,2021-09-13,30372.02,30447.37,30229.01,30447.37
2021-09-14,2021-09-14,30584.77,30795.78,30504.81,30670.1
2021-09-15,2021-09-15,30464.17,30573.41,30347.3,30511.71
2021-09-16,2021-09-16,30606.15,30622.39,30202.51,30323.34
2021-09-17,2021-09-17,30387.54,30541.99,30358.93,30500.05
2021-09-21,2021-09-21,30021.25,30051.0,29832.52,29839.71
2021-09-22,2021-09-22,29744.73,29868.1,29573.88,29639.4
2021-09-24,2021-09-24,30141.61,30276.38,30110.3,30248.81
2021-09-27,2021-09-27,30277.82,30414.61,30197.4,30240.06
2021-09-28,2021-09-28,30142.38,30207.63,30001.99,30183.96
2021-09-29,2021-09-29,29611.92,29679.26,29329.16,29544.29
2021-09-30,2021-09-30,29569.19,29622.27,29311.34,29452.66
2021-10-01,2021-10-01,29235.11,29393.67,28680.73,28771.07
2021-10-04,2021-10-04,29044.47,29046.06,28343.58,28444.89
2021-10-05,2021-10-05,28050.39,28058.67,27460.29,27822.12
2021-10-06,2021-10-06,28033.91,28209.82,27293.62,27528.87
2021-10-07,2021-10-07,27665.97,28015.11,27607.97,27678.21
2021-10-08,2021-10-08,28031.37,28321.35,28018.89,28048.94
2021-10-11,2021-10-11,27977.57,28581.36,27893.32,28498.2
2021-10-12,2021-10-12,28458.88,28468.88,28166.38,28230.61
2021-10-13,2021-10-13,28085.44,28364.99,27993.46,28140.28
2021-10-14,2021-10-14,28264.41,28576.68,28234.01,28550.93
2021-10-15,2021-10-15,28787.26,29082.35,28726.22,29068.63
2021-10-18,2021-10-18,29093.82,29144.33,28924.4,29025.46
2021-10-19,2021-10-19,29117.28,29272.49,29075.37,29215.52
2021-10-20,2021-10-20,29385.95,29489.11,29222.32,29255.55
2021-10-21,2021-10-21,29152.74,29220.82,28688.78,28708.58
2021-10-22,2021-10-22,28578.53,28989.5,28546.57,28804.85
2021-10-25,2021-10-25,28527.13,28668.7,28472.55,28600.41
2021-10-26,2021-10-26,28927.61,29160.76,28893.95,29106.01
2021-10-27,2021-10-27,29056.01,29139.22,28870.25,29098.24
2021-10-28,2021-10-28,28871.61,28895.11,28693.06,28820.09
2021-10-29,2021-10-29,28819.16,29000.65,28475.06,28892.69
2021-11-01,2021-11-01,29330.68,29666.83,29267.63,29647.08
2021-11-02,2021-11-02,29462.4,29599.57,29457.18,29520.9
2021-11-04,2021-11-04,29859.74,29880.81,29718.78,29794.37
2021-11-05,2021-11-05,29840.73,29840.73,29504.07,29611.57
2021-11-08,2021-11-08,29735.45,29735.45,29507.05,29507.05
2021-11-09,2021-11-09,29557.55,29750.46,29240.31,29285.46
2021-11-10,2021-11-10,29209.06,29296.88,29079.77,29106.78
2021-11-11,2021-11-11,29046.19,29336.03,29040.08,29277.86
2021-11-12,2021-11-12,29381.45,29661.22,29381.45,29609.97
2021-11-15,2021-11-15,29807.37,29861.88,29718.21,29776.8
2021-11-16,2021-11-16,29749.71,29960.93,29681.25,29808.12
2021-11-17,2021-11-17,29906.68,29909.97,29623.79,29688.33
2021-11-18,2021-11-18,29597.93,29715.95,29402.57,29598.66
2021-11-19,2021-11-19,29641.05,29768.54,29589.19,29745.87
2021-11-22,2021-11-22,29618.55,29806.49,29542.29,29774.11
2021-11-24,2021-11-24,29663.45,29758.05,29212.93,29302.66
2021-11-25,2021-11-25,29469.65,29570.42,29444.45,29499.28
2021-11-26,2021-11-26,29324.47,29332.99,28605.61,28751.62
2021-11-29,2021-11-29,28337.96,28776.34,28187.12,28283.92
2021-11-30,2021-11-30,28611.73,28718.7,27819.14,27821.76
2021-12-01,2021-12-01,27866.73,28106.3,27594.01,27935.62
2021-12-02,2021-12-02,27716.2,27938.55,27644.96,27753.37
2021-12-03,2021-12-03,27841.05,28029.57,27588.61,28029.57
2021-12-06,2021-12-06,28069.96,28081.04,27693.91,27927.37
2021-12-07,2021-12-07,28138.82,28618.46,27961.66,28455.6
2021-12-08,2021-12-08,28792.89,28897.44,28621.47,28860.62
2021-12-09,2021-12-09,28827.32,28908.29,28725.47,28725.47
2021-12-10,2021-12-10,28542.5,28699.01,28392.87,28437.77
2021-12-13,2021-12-13,28705.26,28793.32,28593.45,28640.49
2021-12-14,2021-12-14,28554.86,28672.96,28309.67,28432.64
2021-12-15,2021-12-15,28358.47,28525.83,28358.47,28459.72
2021-12-16,2021-12-16,28868.37,29070.08,28782.19,29066.32
2021-12-17,2021-12-17,28854.6,28904.94,28503.08,28545.68
2021-12-20,2021-12-20,28325.46,28441.51,27893.18,27937.81
2021-12-21,2021-12-21,28309.6,28533.74,28226.43,28517.59
2021-12-22,2021-12-22,28614.06,28673.77,28473.85,28562.21
2021-12-23,2021-12-23,28703.01,28798.37,28640.15,28798.37
2021-12-24,2021-12-24,28836.05,28870.13,28773.5,28782.59
2021-12-27,2021-12-27,28786.33,28805.28,28658.82,28676.46
2021-12-28,2021-12-28,28953.32,29121.01,28879.68,29069.16
2021-12-29,2021-12-29,28995.73,29106.28,28729.61,28906.88
2021-12-30,2021-12-30,28794.24,28904.42,28579.49,28791.71
2022-01-04,2022-01-04,29098.41,29323.79,28954.56,29301.79
2022-01-05,2022-01-05,29288.8,29388.16,29204.45,29332.16
2022-01-06,2022-01-06,29136.75,29158.95,28487.87,28487.87
2022-01-07,2022-01-07,28711.53,28813.09,28293.7,28478.56
2022-01-11,2022-01-11,28380.9,28473.47,28089.49,28222.48
2022-01-12,2022-01-12,28449.53,28814.31,28427.6,28765.66
2022-01-13,2022-01-13,28658.22,28660.45,28444.96,28489.13
2022-01-14,2022-01-14,28246.99,28252.96,27889.21,28124.28
2022-01-17,2022-01-17,28332.72,28449.99,28274.18,28333.52
2022-01-18,2022-01-18,28451.34,28690.34,28129.66,28257.25
2022-01-19,2022-01-19,27928.89,27958.17,27314.41,27467.23
2022-01-20,2022-01-20,27401.43,27882.53,27217.59,27772.93
2022-01-21,2022-01-21,27404.36,27586.42,27129.61,27522.26
2022-01-24,2022-01-24,27258.45,27627.6,27203.33,27588.37
2022-01-25,2022-01-25,27466.82,27493.75,26890.94,27131.34
2022-01-26,2022-01-26,27105.98,27184.54,26858.68,27011.33
2022-01-27,2022-01-27,27139.88,27193.59,26044.52,26170.3
2022-01-28,2022-01-28,26429.85,26764.85,26289.69,26717.34
2022-01-31,2022-01-31,26690.6,27134.57,26541.65,27001.98
2022-02-01,2022-02-01,27167.14,27410.79,27016.71,27078.48
2022-02-02,2022-02-02,27302.99,27564.62,27289.16,27533.6
2022-02-03,2022-02-03,27330.96,27357.33,27165.93,27241.31
2022-02-04,2022-02-04,27095.9,27455.98,27075.99,27439.99
2022-02-07,2022-02-07,27327.63,27369.68,27085.32,27248.87
2022-02-08,2022-02-08,27318.3,27461.33,27280.25,27284.52
2022-02-09,2022-02-09,27488.65,27633.1,27405.88,27579.87
2022-02-10,2022-02-10,27818.1,27880.7,27575.07,27696.08
2022-02-14,2022-02-14,27305.92,27325.5,26947.65,27079.59
2022-02-15,2022-02-15,27183.56,27205.2,26724.91,26865.19
2022-02-16,2022-02-16,27269.05,27486.09,27227.24,27460.4
2022-02-17,2022-02-17,27431.42,27438.74,27080.92,27232.87
2022-02-18,2022-02-18,26895.16,27216.16,26792.54,27122.07
2022-02-21,2022-02-21,26771.58,26998.47,26549.0,26910.87
2022-02-22,2022-02-22,26515.45,26550.14,26243.73,26449.61
2022-02-24,2022-02-24,26281.35,26357.58,25775.64,25970.82
2022-02-25,2022-02-25,26213.2,26481.6,26160.19,26476.5
2022-02-28,2022-02-28,26457.52,26644.56,26262.63,26526.82
2022-03-01,2022-03-01,26836.74,27013.26,26821.75,26844.72
2022-03-02,2022-03-02,26532.2,26585.3,26313.72,26393.03
2022-03-03,2022-03-03,26628.87,26704.85,26496.72,26577.27
2022-03-04,2022-03-04,26421.85,26421.85,25774.28,25985.47
2022-03-07,2022-03-07,25634.09,25640.41,25006.26,25221.41
2022-03-08,2022-03-08,24974.35,25291.33,24767.33,24790.95
2022-03-09,2022-03-09,24876.49,25084.08,24681.74,24717.53
2022-03-10,2022-03-10,25108.47,25720.31,25099.85,25690.4
2022-03-11,2022-03-11,25495.03,25503.65,24966.5,25162.78
2022-03-14,2022-03-14,25338.64,25631.01,25299.64,25307.85
2022-03-15,2022-03-15,25228.53,25441.67,25219.13,25346.48
2022-03-16,2022-03-16,25574.9,25824.94,25470.46,25762.01
2022-03-17,2022-03-17,26170.38,26702.94,26152.89,26652.89
2022-03-18,2022-03-18,26649.5,26862.43,26592.98,26827.43
2022-03-22,2022-03-22,27091.32,27284.47,27076.33,27224.11
2022-03-23,2022-03-23,27606.79,28056.2,27604.37,28040.16
2022-03-24,2022-03-24,27693.77,28110.39,27624.62,28110.39
2022-03-25,2022-03-25,28338.81,28338.81,27946.79,28149.84
2022-03-28,2022-03-28,28084.08,28084.08,27812.67,27943.89
2022-03-29,2022-03-29,28173.43,28252.42,28063.92,28252.42
2022-03-30,2022-03-30,28250.8,28281.45,27736.27,28027.25
2022-03-31,2022-03-31,27809.97,28101.68,27763.96,27821.43
2022-04-01,2022-04-01,27624.11,27738.31,27399.48,27665.98
2022-04-04,2022-04-04,27685.65,27754.24,27578.81,27736.47
2022-04-05,2022-04-05,27965.94,27965.94,27662.28,27787.98
2022-04-06,2022-04-06,27533.88,27549.67,27214.61,27350.3
2022-04-07,2022-04-07,27032.42,27042.49,26801.79,26888.57
2022-04-08,2022-04-08,27097.05,27185.23,26764.36,26985.8
2022-04-11,2022-04-11,26877.6,27004.5,26720.46,26821.52
2022-04-12,2022-04-12,26606.87,26674.86,26304.08,26334.98
2022-04-13,2022-04-13,26436.06,26885.87,26429.47,26843.49
2022-04-14,2022-04-14,26925.64,27200.89,26890.68,27172.0
2022-04-15,2022-04-15,26932.48,27203.77,26784.92,27093.19
2022-04-18,2022-04-18,26831.45,26851.8,26571.38,26799.71
2022-04-19,2022-04-19,27096.49,27100.59,26777.71,26985.09
2022-04-20,2022-04-20,27210.79,27389.84,27066.18,27217.85
2022-04-21,2022-04-21,27259.14,27580.64,27252.83,27553.06
2022-04-22,2022-04-22,27197.8,27205.83,26904.38,27105.26
2022-04-25,2022-04-25,26692.48,26764.48,26487.84,26590.78
2022-04-26,2022-04-26,26743.21,26808.99,26592.99,26700.11
2022-04-27,2022-04-27,26313.14,26406.62,26051.04,26386.63
2022-04-28,2022-04-28,26430.28,26876.95,26348.36,26847.9
2022-05-02,2022-05-02,26851.1,26964.59,26610.86,26818.53
2022-05-06,2022-05-06,26784.29,27072.59,26543.29,27003.56
2022-05-09,2022-05-09,26705.32,26732.61,26309.22,26319.34
2022-05-10,2022-05-10,26149.06,26246.63,25773.83,26167.1
2022-05-11,2022-05-11,26045.38,26290.62,26003.26,26213.64
2022-05-12,2022-05-12,25945.04,26028.36,25688.11,25748.72
2022-05-13,2022-05-13,25918.8,26479.93,25904.4,26427.65
2022-05-16,2022-05-16,26753.37,26836.96,26438.61,26547.05
2022-05-17,2022-05-17,26555.23,26709.26,26440.62,26659.75
2022-05-18,2022-05-18,26826.82,27053.18,26741.34,26911.2
2022-05-19,2022-05-19,26435.32,26458.85,26150.09,26402.84
2022-05-20,2022-05-20,26448.23,26769.2,26426.99,26739.03
2022-05-23,2022-05-23,26991.42,27047.47,26832.65,27001.52
2022-05-24,2022-05-24,27005.43,27005.43,26736.01,26748.14
2022-05-25,2022-05-25,26711.53,26795.89,26578.03,26677.8
2022-05-26,2022-05-26,26685.02,26898.75,26597.97,26604.84
2022-05-27,2022-05-27,26947.8,26996.7,26731.6,26781.68
2022-05-30,2022-05-30,27092.82,27401.24,27057.2,27369.43
2022-05-31,2022-05-31,27318.09,27463.33,27250.7,27279.8
2022-06-01,2022-06-01,27295.63,27482.31,27295.42,27457.89
2022-06-02,2022-06-02,27340.52,27450.47,27251.24,27413.88
2022-06-03,2022-06-03,27660.62,27776.33,27614.86,27761.57
2022-06-06,2022-06-06,27549.64,27979.54,27523.95,27915.89
2022-06-07,2022-06-07,27984.79,28094.73,27863.38,27943.95
2022-06-08,2022-06-08,28100.26,28234.29,28089.78,28234.29
2022-06-09,2022-06-09,28189.35,28389.75,28189.35,28246.53
2022-06-10,2022-06-10,27996.35,28044.45,27795.17,27824.29
2022-06-13,2022-06-13,27369.66,27389.3,26948.22,26987.44
2022-06-14,2022-06-14,26555.75,26657.92,26357.9,26629.86
2022-06-15,2022-06-15,26625.68,26638.76,26321.68,26326.16
2022-06-16,2022-06-16,26715.52,26947.7,26431.2,26431.2
2022-06-17,2022-06-17,25988.2,26072.35,25720.8,25963.0
2022-06-20,2022-06-20,26156.62,26156.62,25520.23,25771.22
2022-06-21,2022-06-21,26070.92,26418.84,25972.28,26246.31
2022-06-22,2022-06-22,26441.72,26462.83,26149.17,26149.55
2022-06-23,2022-06-23,26134.89,26401.97,26039.57,26171.25
2022-06-24,2022-06-24,26228.42,26519.16,26148.56,26491.97
2022-06-27,2022-06-27,26741.8,26938.43,26665.44,26871.27
2022-06-28,2022-06-28,26795.68,27062.31,26789.5,27049.47
2022-06-29,2022-06-29,26814.23,26858.68,26687.47,26804.6
2022-06-30,2022-06-30,26753.28,26753.28,26324.31,26393.04
2022-07-01,2022-07-01,26460.71,26531.24,25841.75,25935.62
2022-07-04,2022-07-04,26086.78,26258.86,25945.83,26153.81
2022-07-05,2022-07-05,26386.23,26532.51,26294.84,26423.47
2022-07-06,2022-07-06,26190.4,26298.96,26051.19,26107.65
2022-07-07,2022-07-07,26280.94,26533.65,26136.99,26490.53
2022-07-08,2022-07-08,26623.85,26881.75,26510.53,26517.19
2022-07-11,2022-07-11,26892.73,27062.17,26710.59,26812.3
2022-07-12,2022-07-12,26701.0,26718.67,26278.28,26336.66
2022-07-13,2022-07-13,26403.79,26543.07,26389.1,26478.77
2022-07-14,2022-07-14,26357.32,26713.07,26312.79,26643.39
2022-07-15,2022-07-15,26736.08,26857.77,26571.38,26788.47
2022-07-19,2022-07-19,27003.83,27043.58,26791.71,26961.68
2022-07-20,2022-07-20,27295.95,27692.85,27295.95,27680.26
2022-07-21,2022-07-21,27627.88,27803.0,27549.56,27803.0
2022-07-22,2022-07-22,27773.14,27952.25,27701.25,27914.66
2022-07-25,2022-07-25,27697.77,27848.59,27663.16,27699.25
2022-07-26,2022-07-26,27682.2,27715.78,27538.39,27655.21
2022-07-27,2022-07-27,27575.16,27772.97,27525.09,27715.75
2022-07-28,2022-07-28,27909.15,28015.68,27651.99,27815.48
2022-07-29,2022-07-29,27915.22,28001.8,27725.24,27801.64
2022-08-01,2022-08-01,27813.82,27993.35,27751.59,27993.35
2022-08-02,2022-08-02,27812.48,27830.58,27530.6,27594.73
2022-08-03,2022-08-03,27673.0,27837.63,27634.65,27741.9
2022-08-04,2022-08-04,27930.94,28005.59,27870.05,27932.2
2022-08-05,2022-08-05,27915.06,28190.04,27910.22,28175.87
2022-08-08,2022-08-08,28050.09,28279.12,28047.08,28249.24
2022-08-09,2022-08-09,28236.84,28257.34,27966.91,27999.96
2022-08-10,2022-08-10,27955.11,27964.96,27729.46,27819.33
2022-08-12,2022-08-12,28251.74,28546.98,28207.86,28546.98
2022-08-15,2022-08-15,28623.78,28897.07,28623.78,28871.78
2022-08-16,2022-08-16,28829.53,28928.16,28752.88,28868.91
2022-08-17,2022-08-17,28952.65,29222.77,28944.71,29222.77
2022-08-18,2022-08-18,28957.4,28999.64,28846.52,28942.14
2022-08-19,2022-08-19,29095.71,29150.8,28913.05,28930.33
2022-08-22,2022-08-22,28654.07,28828.21,28586.36,28794.5
2022-08-23,2022-08-23,28580.2,28580.2,28395.3,28452.75
2022-08-24,2022-08-24,28481.34,28515.61,28282.21,28313.47
2022-08-25,2022-08-25,28415.11,28534.71,28357.03,28479.01
2022-08-26,2022-08-26,28639.47,28792.93,28608.7,28641.38
2022-08-29,2022-08-29,28161.06,28179.09,27788.12,27878.96
2022-08-30,2022-08-30,28086.72,28233.8,27944.25,28195.58
2022-08-31,2022-08-31,27928.09,28104.8,27906.17,28091.53
2022-09-01,2022-09-01,27797.0,27832.78,27589.7,27661.47
2022-09-02,2022-09-02,27755.6,27772.37,27570.74,27650.84
2022-09-05,2022-09-05,27567.29,27673.44,27511.68,27619.61
2022-09-06,2022-09-06,27650.15,27813.78,27557.99,27626.51
2022-09-07,2022-09-07,27546.01,27546.01,27268.7,27430.3
2022-09-08,2022-09-08,27732.68,28083.79,27718.3,28065.28
2022-09-09,2022-09-09,28204.71,28286.02,28091.38,28214.75
2022-09-12,2022-09-12,28483.59,28612.89,28438.37,28542.11
2022-09-13,2022-09-13,28556.21,28659.76,28530.36,28614.63
2022-09-14,2022-09-14,28132.7,28141.92,27795.64,27818.62
2022-09-15,2022-09-15,27873.96,27946.2,27801.44,27875.91
2022-09-16,2022-09-16,27631.39,27654.99,27525.68,27567.65
2022-09-20,2022-09-20,27788.68,27907.45,27627.86,27688.42
2022-09-21,2022-09-21,27440.84,27467.34,27297.5,27313.13
2022-09-22,2022-09-22,27053.58,27197.07,26955.18,27153.83
2022-09-26,2022-09-26,26779.44,26779.44,26424.6,26431.55
2022-09-27,2022-09-27,26585.38,26680.2,26523.77,26571.87
2022-09-28,2022-09-28,26422.86,26516.32,25938.36,26173.98
2022-09-29,2022-09-29,26280.5,26458.67,26221.78,26422.05
2022-09-30,2022-09-30,26240.0,26273.65,25805.59,25937.21
2022-10-03,2022-10-03,25778.95,26223.84,25621.96,26215.79
2022-10-04,2022-10-04,26653.49,26994.44,26633.52,26992.21
2022-10-05,2022-10-05,27211.32,27216.8,27030.55,27120.53
2022-10-06,2022-10-06,27137.98,27399.19,27137.98,27311.3
2022-10-07,2022-10-07,26975.92,27198.91,26921.9,27116.11
2022-10-11,2022-10-11,26757.12,26759.62,26369.56,26401.25
2022-10-12,2022-10-12,26353.22,26495.75,26313.41,26396.83
2022-10-13,2022-10-13,26398.29,26408.31,26237.42,26237.42
2022-10-14,2022-10-14,26599.32,27180.16,26595.35,27090.76
2022-10-17,2022-10-17,26785.02,26814.92,26649.13,26775.79
2022-10-18,2022-10-18,27167.73,27229.88,26910.1,27156.14
2022-10-19,2022-10-19,27225.17,27371.38,27192.79,27257.38
2022-10-20,2022-10-20,26981.75,27092.55,26872.45,27006.96
2022-10-21,2022-10-21,26903.5,26985.38,26869.38,26890.58
2022-10-24,2022-10-24,27233.0,27308.97,26974.9,26974.9
2022-10-25,2022-10-25,27113.2,27337.8,27073.18,27250.28
2022-10-26,2022-10-26,27410.64,27578.05,27404.9,27431.84
2022-10-27,2022-10-27,27407.23,27450.26,27330.79,27345.24
2022-10-28,2022-10-28,27097.38,27265.46,26981.08,27105.2
2022-10-31,2022-10-31,27404.3,27602.99,27392.99,27587.46
2022-11-01,2022-11-01,27614.64,27682.97,27526.18,27678.92
2022-11-02,2022-11-02,27562.3,27692.55,27546.88,27663.39
2022-11-04,2022-11-04,27371.89,27389.3,27032.02,27199.74
2022-11-07,2022-11-07,27406.78,27578.01,27357.53,27527.64
2022-11-08,2022-11-08,27718.84,27943.27,27704.64,27872.11
2022-11-09,2022-11-09,27884.55,27926.52,27688.86,27716.43
2022-11-10,2022-11-10,27459.08,27485.38,27370.62,27446.1
2022-11-11,2022-11-11,27868.69,28329.54,27837.09,28263.57
2022-11-14,2022-11-14,28277.64,28305.04,27963.47,27963.47
2022-11-15,2022-11-15,27940.26,28038.63,27903.27,27990.17
2022-11-16,2022-11-16,28020.49,28069.25,27743.15,28028.3
2022-11-17,2022-11-17,27952.21,28029.62,27910.01,27930.57
2022-11-18,2022-11-18,28009.82,28045.44,27877.78,27899.77
2022-11-21,2022-11-21,27982.0,28007.06,27846.3,27944.79
2022-11-22,2022-11-22,28059.51,28203.35,28038.16,28115.74
2022-11-24,2022-11-24,28373.72,28502.29,28363.66,28383.09
2022-11-25,2022-11-25,28398.77,28399.88,28263.6,28283.03
2022-11-28,2022-11-28,28220.56,28238.5,28046.32,28162.83
2022-11-29,2022-11-29,27991.5,28055.91,27899.98,28027.84
2022-11-30,2022-11-30,27886.67,27972.89,27802.71,27968.99
2022-12-01,2022-12-01,28273.13,28423.46,28226.08,28226.08
2022-12-02,2022-12-02,27983.18,27983.18,27662.12,27777.9
2022-12-05,2022-12-05,27752.99,27854.11,27700.86,27820.4
2022-12-06,2022-12-06,27704.06,27934.07,27698.31,27885.87
2022-12-07,2022-12-07,27670.29,27786.25,27646.78,27686.4
2022-12-08,2022-12-08,27622.3,27643.64,27415.66,27574.43
2022-12-09,2022-12-09,27633.96,27952.8,27633.96,27901.01
2022-12-12,2022-12-12,27741.1,27865.72,27734.66,27842.33
2022-12-13,2022-12-13,28067.37,28116.56,27907.49,27954.85
2022-12-14,2022-12-14,28005.03,28195.69,27993.78,28156.21
2022-12-15,2022-12-15,27991.14,28163.17,27987.54,28051.7
2022-12-16,2022-12-16,27706.7,27713.04,27488.83,27527.12
2022-12-19,2022-12-19,27279.92,27349.58,27165.78,27237.64
2022-12-20,2022-12-20,27257.35,27339.49,26416.91,26568.03
2022-12-21,2022-12-21,26547.17,26616.28,26269.8,26387.72
2022-12-22,2022-12-22,26552.43,26585.28,26399.31,26507.87
2022-12-23,2022-12-23,26207.77,26291.98,26106.38,26235.25
2022-12-26,2022-12-26,26299.54,26438.65,26294.85,26405.87
2022-12-27,2022-12-27,26570.78,26620.49,26447.87,26447.87
2022-12-28,2022-12-28,26309.34,26354.27,26199.67,26340.5
2022-12-29,2022-12-29,26074.9,26126.7,25953.92,26093.67
2022-12-30,2022-12-30,26288.0,26321.37,26067.92,26094.5
2023-01-04,2023-01-04,25834.93,25840.68,25661.89,25716.86
2023-01-05,2023-01-05,25825.5,25947.1,25750.46,25820.8
2023-01-06,2023-01-06,25740.08,26034.06,25719.61,25973.85
2023-01-10,2023-01-10,26176.61,26316.66,26132.8,26175.56
2023-01-11,2023-01-11,26362.21,26479.99,26332.05,26446.0
2023-01-12,2023-01-12,26524.94,26547.61,26381.93,26449.82
2023-01-13,2023-01-13,26391.78,26409.21,26090.84,26119.52
2023-01-16,2023-01-16,25836.67,25938.04,25748.1,25822.32
2023-01-17,2023-01-17,25915.51,26198.69,25895.3,26138.68
2023-01-18,2023-01-18,26251.34,26816.68,26211.84,26791.12
2023-01-19,2023-01-19,26541.08,26592.87,26368.97,26405.23
2023-01-20,2023-01-20,26346.69,26553.53,26320.96,26553.53
2023-01-23,2023-01-23,26880.21,26938.28,26788.76,26906.04
2023-01-24,2023-01-24,27150.43,27381.0,27150.43,27299.19
2023-01-25,2023-01-25,27175.88,27473.9,27175.88,27395.01
2023-01-26,2023-01-26,27444.64,27502.15,27284.08,27362.75
2023-01-27,2023-01-27,27428.41,27452.67,27326.91,27382.56
2023-01-30,2023-01-30,27384.77,27486.42,27337.25,27433.4
2023-01-31,2023-01-31,27458.56,27494.17,27302.22,27327.11
2023-02-01,2023-02-01,27483.41,27547.67,27322.79,27346.88
2023-02-02,2023-02-02,27453.67,27472.44,27338.43,27402.05
2023-02-03,2023-02-03,27455.03,27612.57,27445.69,27509.46
2023-02-06,2023-02-06,27764.66,27821.22,27656.47,27693.65
2023-02-07,2023-02-07,27744.9,27814.96,27662.11,27685.47
2023-02-08,2023-02-08,27690.74,27719.45,27458.53,27606.46
2023-02-09,2023-02-09,27453.4,27635.38,27424.69,27584.35
2023-02-10,2023-02-10,27711.25,27814.02,27609.33,27670.98
2023-02-13,2023-02-13,27550.35,27570.32,27266.94,27427.32
2023-02-14,2023-02-14,27705.37,27721.82,27553.18,27602.77
2023-02-15,2023-02-15,27686.01,27720.27,27444.13,27501.86
2023-02-16,2023-02-16,27654.72,27727.66,27597.12,27696.44
2023-02-17,2023-02-17,27484.6,27608.59,27466.61,27513.13
2023-02-20,2023-02-20,27497.13,27531.94,27426.48,27531.94
2023-02-21,2023-02-21,27486.09,27538.29,27359.12,27473.1
2023-02-22,2023-02-22,27265.99,27300.53,27046.08,27104.32
2023-02-24,2023-02-24,27144.72,27465.9,27128.32,27453.48
2023-02-27,2023-02-27,27322.73,27456.22,27292.74,27423.96
2023-02-28,2023-02-28,27515.34,27585.17,27400.36,27445.56
2023-03-01,2023-03-01,27363.57,27530.76,27305.37,27516.53
2023-03-02,2023-03-02,27564.82,27617.8,27408.54,27498.87
2023-03-03,2023-03-03,27683.26,27961.21,27655.34,27927.47
2023-03-06,2023-03-06,28182.31,28288.62,28153.82,28237.78
2023-03-07,2023-03-07,28202.59,28398.27,28202.59,28309.16
2023-03-08,2023-03-08,28237.21,28469.41,28232.68,28444.19
2023-03-09,2023-03-09,28648.11,28734.79,28558.88,28623.15
2023-03-10,2023-03-10,28385.29,28424.24,28118.74,28143.97
2023-03-13,2023-03-13,27886.21,27906.97,27631.53,27832.96
2023-03-14,2023-03-14,27455.95,27455.95,27104.75,27222.04
2023-03-15,2023-03-15,27421.66,27424.94,27105.99,27229.48
2023-03-16,2023-03-16,26796.67,27057.54,26632.92,27010.61
2023-03-17,2023-03-17,27232.23,27356.15,27071.71,27333.79
2023-03-20,2023-03-20,27253.73,27367.18,26945.67,26945.67
2023-03-22,2023-03-22,27298.15,27520.97,27267.26,27466.61
2023-03-23,2023-03-23,27232.97,27461.97,27175.63,27419.61
2023-03-24,2023-03-24,27368.62,27397.29,27257.44,27385.25
2023-03-27,2023-03-27,27482.39,27543.48,27359.72,27476.87
2023-03-28,2023-03-28,27573.82,27603.45,27432.76,27518.25
2023-03-29,2023-03-29,27549.37,27897.72,27505.48,27883.78
2023-03-30,2023-03-30,27827.89,27876.38,27630.55,27782.93
2023-03-31,2023-03-31,28009.22,28124.62,27986.62,28041.48
2023-04-03,2023-04-03,28203.35,28258.91,28120.71,28188.15
2023-04-04,2023-04-04,28213.93,28287.42,28139.12,28287.42
2023-04-05,2023-04-05,28111.04,28133.57,27788.77,27813.26
2023-04-06,2023-04-06,27589.14,27609.86,27427.66,27472.63
2023-04-07,2023-04-07,27554.37,27591.15,27456.25,27518.31
2023-04-10,2023-04-10,27658.52,27737.49,27597.18,27633.66
2023-04-11,2023-04-11,27895.9,28068.39,27854.82,27923.37
2023-04-12,2023-04-12,27985.93,28121.46,27983.97,28082.7
2023-04-13,2023-04-13,27952.58,28163.87,27952.01,28156.97
2023-04-14,2023-04-14,28321.54,28515.51,28282.82,28493.47
2023-04-17,2023-04-17,28537.99,28599.75,28414.98,28514.78
2023-04-18,2023-04-18,28567.54,28698.22,28520.76,28658.83
2023-04-19,2023-04-19,28619.84,28677.22,28531.54,28606.76
2023-04-20,2023-04-20,28472.0,28694.25,28442.45,28657.57
2023-04-21,2023-04-21,28590.55,28778.37,28527.8,28564.37
